,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,9,0.009915499922627692,1,29,66,0.4,33,smooth
1,1,10,0.15199781267246576,10,29,66,0.4,33,smooth
2,2,11,0.2688497354299004,18,29,66,0.4,33,smooth
3,3,12,0.3476865408178334,23,29,66,0.4,33,smooth
4,4,13,0.3442025165619341,23,29,66,0.4,33,smooth
5,5,14,0.23883891755280665,14,29,66,0.4,33,smooth
6,6,13,0.3442025165619341,21,29,66,0.4,33,smooth
7,7,12,0.3476865408178334,21,29,66,0.4,33,smooth
8,8,11,0.2688497354299004,18,29,66,0.4,33,smooth
9,9,10,0.15199781267246576,8,29,66,0.4,33,smooth
10,10,11,0.2688497354299004,19,29,66,0.4,33,smooth
