,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,27,0.28980555470520175,23,7,80,0,8,rough
1,1,26,0.48576873739655024,38,7,80,0,8,rough
2,2,25,0.42749904863632204,35,7,80,0,8,rough
3,3,24,0.38762589327331,30,7,80,0,8,rough
4,4,28,0.2570649068245182,21,7,80,0,8,rough
5,5,29,0.4339939347202208,34,7,80,0,8,rough
6,6,30,0.4289064803639478,33,7,80,0,8,rough
7,7,23,0.7268443233895278,60,7,80,0,8,rough
8,8,22,1.0,79,7,80,0,8,rough
9,9,21,0.5622082797169747,45,7,80,0,8,rough
10,10,20,0.14581749675322694,10,7,80,0,8,rough
