,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,12,0.8842934598303646,66,19,76,0.2,76,rough
1,1,13,1.0,76,19,76,0.2,76,rough
2,2,14,0.9636546096148284,72,19,76,0.2,76,rough
3,3,11,0.7459675833050228,57,19,76,0.2,76,rough
4,4,15,0.9654237027436138,73,19,76,0.2,76,rough
5,5,16,0.5614735743909508,42,19,76,0.2,76,rough
6,6,13,1.0,76,19,76,0.2,76,rough
7,7,12,0.8842934598303646,66,19,76,0.2,76,rough
8,8,14,0.9636546096148284,74,19,76,0.2,76,rough
9,9,15,0.9654237027436138,73,19,76,0.2,76,rough
10,10,13,1.0,77,19,76,0.2,76,rough
