,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,3,0.3535886159292143,29,26,80,0.6,28,smooth
1,1,4,0.40487596083973315,33,26,80,0.6,28,smooth
2,2,5,0.403356998889531,31,26,80,0.6,28,smooth
3,3,6,0.5054816669017494,40,26,80,0.6,28,smooth
4,4,7,0.7506084765638589,60,26,80,0.6,28,smooth
5,5,8,0.9557327198254492,76,26,80,0.6,28,smooth
6,6,9,0.9142781590145536,73,26,80,0.6,28,smooth
7,7,8,0.9557327198254492,76,26,80,0.6,28,smooth
8,8,9,0.9142781590145536,74,26,80,0.6,28,smooth
9,9,8,0.9557327198254492,79,26,80,0.6,28,smooth
10,10,9,0.9142781590145536,74,26,80,0.6,28,smooth
