,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,29,0.29864282538004083,19,8,63,0.4,59,smooth
1,1,28,0.3051534556654526,19,8,63,0.4,59,smooth
2,2,27,0.3557980950065754,25,8,63,0.4,59,smooth
3,3,26,0.45129388028538137,30,8,63,0.4,59,smooth
4,4,25,0.4755274241819322,31,8,63,0.4,59,smooth
5,5,24,0.46082761093202373,29,8,63,0.4,59,smooth
6,6,23,0.5363882378941637,33,8,63,0.4,59,smooth
7,7,22,0.6219448101366961,39,8,63,0.4,59,smooth
8,8,21,0.6113177045644982,40,8,63,0.4,59,smooth
9,9,20,0.5605055622713453,34,8,63,0.4,59,smooth
10,10,19,0.4903239299446181,32,8,63,0.4,59,smooth
