,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,4,0.007861532272023986,0,9,62,0.6,8,smooth
1,1,5,0.0,0,9,62,0.6,8,smooth
2,2,6,0.057106853394800414,4,9,62,0.6,8,smooth
3,3,7,0.15924531362378816,11,9,62,0.6,8,smooth
4,4,8,0.18557101699505146,12,9,62,0.6,8,smooth
5,5,9,0.09196763479439576,6,9,62,0.6,8,smooth
6,6,10,0.06402450560681668,4,9,62,0.6,8,smooth
7,7,11,0.1639511032184982,12,9,62,0.6,8,smooth
8,8,12,0.22643051368666064,15,9,62,0.6,8,smooth
9,9,13,0.1889500426345363,11,9,62,0.6,8,smooth
10,10,14,0.11878161118141368,8,9,62,0.6,8,smooth
