,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,1,0.44941686878266807,29,27,65,0.6,8,rough
1,1,2,0.248330295124065,17,27,65,0.6,8,rough
2,2,3,0.7851749117361209,51,27,65,0.6,8,rough
3,3,4,0.7441474206765348,48,27,65,0.6,8,rough
4,4,5,0.623760777642158,41,27,65,0.6,8,rough
5,5,6,0.2929596881295136,19,27,65,0.6,8,rough
6,6,3,0.7851749117361209,51,27,65,0.6,8,rough
7,7,4,0.7441474206765348,48,27,65,0.6,8,rough
8,8,5,0.623760777642158,42,27,65,0.6,8,rough
9,9,3,0.7851749117361209,51,27,65,0.6,8,rough
10,10,4,0.7441474206765348,47,27,65,0.6,8,rough
