,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,27,0.4624724616134172,31,2,68,0.4,65,rough
1,1,26,0.6353954843639091,42,2,68,0.4,65,rough
2,2,25,0.6314817855314118,44,2,68,0.4,65,rough
3,3,24,0.36567800981874155,25,2,68,0.4,65,rough
4,4,28,0.5047157841007583,35,2,68,0.4,65,rough
5,5,29,0.41348164465673193,28,2,68,0.4,65,rough
6,6,30,0.5426981603114386,40,2,68,0.4,65,rough
7,7,27,0.4624724616134172,30,2,68,0.4,65,rough
8,8,26,0.6353954843639091,45,2,68,0.4,65,rough
9,9,25,0.6314817855314118,44,2,68,0.4,65,rough
10,10,24,0.36567800981874155,26,2,68,0.4,65,rough
