,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,19,0.0,0,1,80,0.2,0,rough
1,1,20,0.12448617883467918,11,1,80,0.2,0,rough
2,2,21,0.18990016869279425,17,1,80,0.2,0,rough
3,3,22,0.18197257177408893,15,1,80,0.2,0,rough
4,4,23,0.3944204430771257,34,1,80,0.2,0,rough
5,5,24,0.4912831366039967,38,1,80,0.2,0,rough
6,6,25,0.5324027353705171,43,1,80,0.2,0,rough
7,7,26,0.35123110096587273,29,1,80,0.2,0,rough
8,8,27,0.2773134632013434,19,1,80,0.2,0,rough
9,9,28,0.15248509512563543,13,1,80,0.2,0,rough
10,10,29,0.31765868114575957,25,1,80,0.2,0,rough
