,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,2,0.09358047399289218,5,3,70,0.8,55,smooth
1,1,3,0.11657164668536558,8,3,70,0.8,55,smooth
2,2,4,0.12480572584257119,9,3,70,0.8,55,smooth
3,3,5,0.1819915923625533,12,3,70,0.8,55,smooth
4,4,6,0.32556600060832996,23,3,70,0.8,55,smooth
5,5,7,0.48384174542009034,33,3,70,0.8,55,smooth
6,6,8,0.5410218126304285,36,3,70,0.8,55,smooth
7,7,9,0.5168658078739135,37,3,70,0.8,55,smooth
8,8,10,0.5097057900190732,35,3,70,0.8,55,smooth
9,9,11,0.5874241834067454,40,3,70,0.8,55,smooth
10,10,12,0.7802146150546256,55,3,70,0.8,55,smooth
