,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,27,0.5159010349805373,44,19,80,0.4,59,rough
1,1,26,0.45529160462281126,38,19,80,0.4,59,rough
2,2,25,0.31327984755954896,27,19,80,0.4,59,rough
3,3,28,0.31543951166824213,25,19,80,0.4,59,rough
4,4,29,0.5335744642555847,42,19,80,0.4,59,rough
5,5,30,0.5226178625142612,40,19,80,0.4,59,rough
6,6,29,0.5335744642555847,43,19,80,0.4,59,rough
7,7,28,0.31543951166824213,25,19,80,0.4,59,rough
8,8,27,0.5159010349805373,41,19,80,0.4,59,rough
9,9,26,0.45529160462281126,36,19,80,0.4,59,rough
10,10,25,0.31327984755954896,24,19,80,0.4,59,rough
