,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,20,0.5488710695342938,40,3,74,1,47,smooth
1,1,19,0.34630916848469406,27,3,74,1,47,smooth
2,2,18,0.03604930644436439,3,3,74,1,47,smooth
3,3,21,0.4300722619829549,32,3,74,1,47,smooth
4,4,22,0.16649204100866172,13,3,74,1,47,smooth
5,5,23,0.0,0,3,74,1,47,smooth
6,6,24,0.01775823218170133,1,3,74,1,47,smooth
7,7,25,0.1525756686839944,11,3,74,1,47,smooth
8,8,26,0.24889260023549223,20,3,74,1,47,smooth
9,9,27,0.2527205247281528,17,3,74,1,47,smooth
10,10,28,0.2583755096368173,20,3,74,1,47,smooth
