,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,28,0.390109447685958,26,22,66,0.8,19,smooth
1,1,29,0.33254672210766095,21,22,66,0.8,19,smooth
2,2,27,0.30795950274569855,19,22,66,0.8,19,smooth
3,3,30,0.22050460106643954,14,22,66,0.8,19,smooth
4,4,26,0.16195114796599755,13,22,66,0.8,19,smooth
5,5,25,0.04429594070554394,5,22,66,0.8,19,smooth
6,6,24,0.011610660989053863,1,22,66,0.8,19,smooth
7,7,23,0.12086739836264261,8,22,66,0.8,19,smooth
8,8,22,0.3147905585366214,20,22,66,0.8,19,smooth
9,9,21,0.43922289654260604,31,22,66,0.8,19,smooth
10,10,20,0.4494023669394438,29,22,66,0.8,19,smooth
