,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,2,0.1919504268501078,12,29,61,0.6,25,smooth
1,1,3,0.5094904583819011,32,29,61,0.6,25,smooth
2,2,4,0.8509402112240787,52,29,61,0.6,25,smooth
3,3,5,1.0,59,29,61,0.6,25,smooth
4,4,6,0.7900796695855551,48,29,61,0.6,25,smooth
5,5,7,0.3217176120160281,19,29,61,0.6,25,smooth
6,6,5,1.0,62,29,61,0.6,25,smooth
7,7,4,0.8509402112240787,51,29,61,0.6,25,smooth
8,8,3,0.5094904583819011,32,29,61,0.6,25,smooth
9,9,5,1.0,60,29,61,0.6,25,smooth
10,10,6,0.7900796695855551,48,29,61,0.6,25,smooth
