,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,22,0.10091414359040658,8,8,72,0.2,34,rough
1,1,21,0.29952583939648175,22,8,72,0.2,34,rough
2,2,23,0.0,1,8,72,0.2,34,rough
3,3,20,0.829469592728304,59,8,72,0.2,34,rough
4,4,19,1.0,72,8,72,0.2,34,rough
5,5,18,0.5302106499335952,37,8,72,0.2,34,rough
6,6,19,1.0,72,8,72,0.2,34,rough
7,7,20,0.829469592728304,60,8,72,0.2,34,rough
8,8,21,0.29952583939648175,20,8,72,0.2,34,rough
9,9,22,0.10091414359040658,9,8,72,0.2,34,rough
10,10,19,1.0,72,8,72,0.2,34,rough
