,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,7,0.5733019880361118,36,21,62,0.4,41,rough
1,1,8,1.0,63,21,62,0.4,41,rough
2,2,9,0.8405808456138621,52,21,62,0.4,41,rough
3,3,10,0.5683602999938835,36,21,62,0.4,41,rough
4,4,11,0.38682762978617863,25,21,62,0.4,41,rough
5,5,8,1.0,64,21,62,0.4,41,rough
6,6,9,0.8405808456138621,51,21,62,0.4,41,rough
7,7,8,1.0,63,21,62,0.4,41,rough
8,8,9,0.8405808456138621,52,21,62,0.4,41,rough
9,9,8,1.0,62,21,62,0.4,41,rough
10,10,9,0.8405808456138621,52,21,62,0.4,41,rough
