,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,9,0.7107425431413056,47,2,66,0.4,21,rough
1,1,10,0.5497138044516832,38,2,66,0.4,21,rough
2,2,8,1.0,66,2,66,0.4,21,rough
3,3,7,0.9431653125242438,62,2,66,0.4,21,rough
4,4,6,0.6497501954458332,43,2,66,0.4,21,rough
5,5,5,0.33835677459885677,22,2,66,0.4,21,rough
6,6,11,0.675571200155954,44,2,66,0.4,21,rough
7,7,12,0.19835641932627307,13,2,66,0.4,21,rough
8,8,13,0.21163137253888137,16,2,66,0.4,21,rough
9,9,14,0.4391863696387141,29,2,66,0.4,21,rough
10,10,15,0.16642672573552458,10,2,66,0.4,21,rough
