,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,20,0.38000656713597636,33,7,78,0.6,27,smooth
1,1,19,0.4736032432367002,37,7,78,0.6,27,smooth
2,2,21,0.15904020537071187,12,7,78,0.6,27,smooth
3,3,18,0.34585001600528004,25,7,78,0.6,27,smooth
4,4,22,0.0,0,7,78,0.6,27,smooth
5,5,17,0.16452923875268902,13,7,78,0.6,27,smooth
6,6,16,0.21034407802451743,17,7,78,0.6,27,smooth
7,7,15,0.5110445752082378,40,7,78,0.6,27,smooth
8,8,14,0.8346237548289485,67,7,78,0.6,27,smooth
9,9,13,0.9799585537977739,76,7,78,0.6,27,smooth
10,10,12,0.9148230371180752,71,7,78,0.6,27,smooth
