,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,26,0.9479635990072997,60,27,64,0,19,rough
1,1,25,0.5659307084678943,37,27,64,0,19,rough
2,2,27,0.513588877196416,33,27,64,0,19,rough
3,3,28,0.14483346682846018,10,27,64,0,19,rough
4,4,24,0.14660711891761605,7,27,64,0,19,rough
5,5,23,0.19180067710760637,13,27,64,0,19,rough
6,6,29,0.5536537715252365,36,27,64,0,19,rough
7,7,30,0.9440185627454531,61,27,64,0,19,rough
8,8,26,0.9479635990072997,60,27,64,0,19,rough
9,9,30,0.9440185627454531,59,27,64,0,19,rough
10,10,29,0.5536537715252365,35,27,64,0,19,rough
