,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,12,0.0,0,11,66,0.4,10,rough
1,1,13,0.2578061058561713,18,11,66,0.4,10,rough
2,2,14,0.2380157631825694,17,11,66,0.4,10,rough
3,3,15,0.3511958393596951,24,11,66,0.4,10,rough
4,4,16,0.5551072493519489,36,11,66,0.4,10,rough
5,5,17,0.33784610794346587,21,11,66,0.4,10,rough
6,6,18,0.1721208669308029,11,11,66,0.4,10,rough
7,7,19,0.23598387903613507,17,11,66,0.4,10,rough
8,8,16,0.5551072493519489,35,11,66,0.4,10,rough
9,9,15,0.3511958393596951,26,11,66,0.4,10,rough
10,10,16,0.5551072493519489,37,11,66,0.4,10,rough
