,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,12,0.279189713548811,17,34,64,0.2,46,rough
1,1,13,0.016320360024304443,1,34,64,0.2,46,rough
2,2,11,0.10058296940066748,7,34,64,0.2,46,rough
3,3,14,0.041085626170292384,4,34,64,0.2,46,rough
4,4,15,0.23149236668841078,15,34,64,0.2,46,rough
5,5,16,0.07927695505244256,5,34,64,0.2,46,rough
6,6,17,0.6284445147034865,41,34,64,0.2,46,rough
7,7,18,0.7498194276422357,47,34,64,0.2,46,rough
8,8,19,0.2711232526705856,18,34,64,0.2,46,rough
9,9,20,0.266112785525728,16,34,64,0.2,46,rough
10,10,19,0.2711232526705856,17,34,64,0.2,46,rough
