,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,9,0.7260516746510438,44,29,61,0.2,57,rough
1,1,10,0.6529313842237311,39,29,61,0.2,57,rough
2,2,11,0.7423595697478276,45,29,61,0.2,57,rough
3,3,12,0.6335753358262544,37,29,61,0.2,57,rough
4,4,13,0.5997146028652961,36,29,61,0.2,57,rough
5,5,14,0.37529404142667705,23,29,61,0.2,57,rough
6,6,8,0.6194226295232471,38,29,61,0.2,57,rough
7,7,7,0.6801934358613584,42,29,61,0.2,57,rough
8,8,6,0.7256758814223171,44,29,61,0.2,57,rough
9,9,5,0.7856346969478749,47,29,61,0.2,57,rough
10,10,4,0.6261103498666977,38,29,61,0.2,57,rough
