,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,29,0.9809360855690082,70,32,72,0.2,67,rough
1,1,28,0.6044870459832244,43,32,72,0.2,67,rough
2,2,30,0.895503278936511,65,32,72,0.2,67,rough
3,3,29,0.9809360855690082,72,32,72,0.2,67,rough
4,4,30,0.895503278936511,64,32,72,0.2,67,rough
5,5,29,0.9809360855690082,72,32,72,0.2,67,rough
6,6,28,0.6044870459832244,43,32,72,0.2,67,rough
7,7,30,0.895503278936511,64,32,72,0.2,67,rough
8,8,29,0.9809360855690082,70,32,72,0.2,67,rough
9,9,30,0.895503278936511,64,32,72,0.2,67,rough
10,10,29,0.9809360855690082,72,32,72,0.2,67,rough
