,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,20,0.0,0,34,60,0,13,smooth
1,1,19,0.23799774130774182,15,34,60,0,13,smooth
2,2,18,0.38986387775628206,24,34,60,0,13,smooth
3,3,17,0.3865724709952218,24,34,60,0,13,smooth
4,4,16,0.5004607487492915,31,34,60,0,13,smooth
5,5,15,0.7884426473342905,46,34,60,0,13,smooth
6,6,14,1.0,59,34,60,0,13,smooth
7,7,13,0.9416350039466721,56,34,60,0,13,smooth
8,8,12,0.6965523342161091,42,34,60,0,13,smooth
9,9,11,0.5255551189865085,31,34,60,0,13,smooth
10,10,10,0.5206256019928701,32,34,60,0,13,smooth
