,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,3,0.4711801110670606,31,31,67,0.6,26,smooth
1,1,4,0.46891607212233033,30,31,67,0.6,26,smooth
2,2,5,0.4202329558291235,27,31,67,0.6,26,smooth
3,3,2,0.5786165730646398,39,31,67,0.6,26,smooth
4,4,1,0.6638809927759135,44,31,67,0.6,26,smooth
5,5,6,0.24113458505270305,16,31,67,0.6,26,smooth
6,6,7,0.13120122468335393,8,31,67,0.6,26,smooth
7,7,2,0.5786165730646398,40,31,67,0.6,26,smooth
8,8,1,0.6638809927759135,46,31,67,0.6,26,smooth
9,9,2,0.5786165730646398,39,31,67,0.6,26,smooth
10,10,1,0.6638809927759135,47,31,67,0.6,26,smooth
