,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,29,0.34428149063640745,25,4,66,1,85,smooth
1,1,28,0.31351329676500145,21,4,66,1,85,smooth
2,2,30,0.5313591484527127,36,4,66,1,85,smooth
3,3,27,0.41269368493825437,26,4,66,1,85,smooth
4,4,26,0.5926501115380347,38,4,66,1,85,smooth
5,5,25,0.787569663734046,51,4,66,1,85,smooth
6,6,24,0.9410162889103971,62,4,66,1,85,smooth
7,7,23,1.0,67,4,66,1,85,smooth
8,8,22,0.9578787818179191,63,4,66,1,85,smooth
9,9,21,0.8688362420758847,57,4,66,1,85,smooth
10,10,29,0.34428149063640745,23,4,66,1,85,smooth
