,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,13,0.32687499178857343,21,38,66,0.4,6,rough
1,1,12,0.0,0,38,66,0.4,6,rough
2,2,14,0.48352833635639875,32,38,66,0.4,6,rough
3,3,15,0.6436020801376504,43,38,66,0.4,6,rough
4,4,16,0.9387325506776063,61,38,66,0.4,6,rough
5,5,17,0.6785432713507503,43,38,66,0.4,6,rough
6,6,18,0.3999882993131025,27,38,66,0.4,6,rough
7,7,19,0.3408896701244219,22,38,66,0.4,6,rough
8,8,20,0.2517163658181758,16,38,66,0.4,6,rough
9,9,15,0.6436020801376504,43,38,66,0.4,6,rough
10,10,16,0.9387325506776063,63,38,66,0.4,6,rough
