,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,28,0.486074019794594,35,24,71,0,3,rough
1,1,27,0.0,1,24,71,0,3,rough
2,2,29,0.8827396954958825,64,24,71,0,3,rough
3,3,30,0.7191672931400127,51,24,71,0,3,rough
4,4,29,0.8827396954958825,62,24,71,0,3,rough
5,5,30,0.7191672931400127,53,24,71,0,3,rough
6,6,29,0.8827396954958825,62,24,71,0,3,rough
7,7,30,0.7191672931400127,50,24,71,0,3,rough
8,8,29,0.8827396954958825,63,24,71,0,3,rough
9,9,30,0.7191672931400127,51,24,71,0,3,rough
10,10,29,0.8827396954958825,62,24,71,0,3,rough
