,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,29,0.10423314150329159,7,21,66,0.6,1,rough
1,1,28,0.5502873747193335,36,21,66,0.6,1,rough
2,2,30,0.31601313565176153,22,21,66,0.6,1,rough
3,3,27,0.6856716851248803,46,21,66,0.6,1,rough
4,4,26,0.33907860894824765,24,21,66,0.6,1,rough
5,5,25,0.31062338061532024,21,21,66,0.6,1,rough
6,6,28,0.5502873747193335,36,21,66,0.6,1,rough
7,7,27,0.6856716851248803,44,21,66,0.6,1,rough
8,8,28,0.5502873747193335,35,21,66,0.6,1,rough
9,9,27,0.6856716851248803,45,21,66,0.6,1,rough
10,10,28,0.5502873747193335,35,21,66,0.6,1,rough
