,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,17,0.432799625411233,29,20,68,0.8,21,smooth
1,1,18,0.6511280457304155,43,20,68,0.8,21,smooth
2,2,19,0.8657050895916107,58,20,68,0.8,21,smooth
3,3,20,1.0,68,20,68,0.8,21,smooth
4,4,21,0.9992988013845073,68,20,68,0.8,21,smooth
5,5,22,0.9048837591118988,60,20,68,0.8,21,smooth
6,6,19,0.8657050895916107,59,20,68,0.8,21,smooth
7,7,20,1.0,67,20,68,0.8,21,smooth
8,8,21,0.9992988013845073,70,20,68,0.8,21,smooth
9,9,22,0.9048837591118988,61,20,68,0.8,21,smooth
10,10,19,0.8657050895916107,61,20,68,0.8,21,smooth
