,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,22,0.8582578011694865,65,14,74,0,75,rough
1,1,23,1.0,72,14,74,0,75,rough
2,2,24,0.9576932309003159,73,14,74,0,75,rough
3,3,25,0.8357617464975418,62,14,74,0,75,rough
4,4,21,0.49250231077386625,38,14,74,0,75,rough
5,5,23,1.0,75,14,74,0,75,rough
6,6,24,0.9576932309003159,69,14,74,0,75,rough
7,7,22,0.8582578011694865,63,14,74,0,75,rough
8,8,23,1.0,73,14,74,0,75,rough
9,9,24,0.9576932309003159,71,14,74,0,75,rough
10,10,23,1.0,74,14,74,0,75,rough
