,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,24,0.2954206500372349,20,17,65,0.2,52,rough
1,1,23,0.6438666141707896,43,17,65,0.2,52,rough
2,2,22,0.7974891102563684,51,17,65,0.2,52,rough
3,3,25,0.4957695194975224,33,17,65,0.2,52,rough
4,4,26,0.50837389412921,31,17,65,0.2,52,rough
5,5,21,0.2875523101167083,20,17,65,0.2,52,rough
6,6,23,0.6438666141707896,40,17,65,0.2,52,rough
7,7,24,0.2954206500372349,19,17,65,0.2,52,rough
8,8,22,0.7974891102563684,52,17,65,0.2,52,rough
9,9,23,0.6438666141707896,43,17,65,0.2,52,rough
10,10,22,0.7974891102563684,51,17,65,0.2,52,rough
