,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,29,0.0,0,1,68,0.8,8,smooth
1,1,28,0.13241878686805494,8,1,68,0.8,8,smooth
2,2,27,0.4471186908440719,29,1,68,0.8,8,smooth
3,3,26,0.7834730077799389,53,1,68,0.8,8,smooth
4,4,25,0.9459541684236629,65,1,68,0.8,8,smooth
5,5,24,0.9305137307794434,65,1,68,0.8,8,smooth
6,6,23,0.9165358779785636,62,1,68,0.8,8,smooth
7,7,22,0.9716152299746291,65,1,68,0.8,8,smooth
8,8,21,1.0,69,1,68,0.8,8,smooth
9,9,20,0.9473233282924096,66,1,68,0.8,8,smooth
10,10,19,0.8695054901654271,58,1,68,0.8,8,smooth
