,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,27,0.47634595483277714,32,5,68,0.2,6,smooth
1,1,26,0.5015125764208248,35,5,68,0.2,6,smooth
2,2,25,0.5259082417487578,36,5,68,0.2,6,smooth
3,3,24,0.47480941520591113,32,5,68,0.2,6,smooth
4,4,28,0.4878317157597517,32,5,68,0.2,6,smooth
5,5,29,0.5092369307182406,35,5,68,0.2,6,smooth
6,6,30,0.6266856005146072,43,5,68,0.2,6,smooth
7,7,23,0.379418039981813,25,5,68,0.2,6,smooth
8,8,22,0.35605072355848516,24,5,68,0.2,6,smooth
9,9,21,0.5202432902178524,34,5,68,0.2,6,smooth
10,10,20,0.7681408314549177,51,5,68,0.2,6,smooth
