,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,28,0.13241878686805494,8,1,69,0.4,15,smooth
1,1,29,0.0,0,1,69,0.4,15,smooth
2,2,27,0.4471186908440719,32,1,69,0.4,15,smooth
3,3,26,0.7834730077799389,55,1,69,0.4,15,smooth
4,4,25,0.9459541684236629,62,1,69,0.4,15,smooth
5,5,24,0.9305137307794434,64,1,69,0.4,15,smooth
6,6,23,0.9165358779785636,65,1,69,0.4,15,smooth
7,7,22,0.9716152299746291,66,1,69,0.4,15,smooth
8,8,21,1.0,68,1,69,0.4,15,smooth
9,9,20,0.9473233282924096,66,1,69,0.4,15,smooth
10,10,19,0.8695054901654271,62,1,69,0.4,15,smooth
