,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,6,0.3113553813426001,22,30,75,0,76,smooth
1,1,7,0.31419787645333774,22,30,75,0,76,smooth
2,2,8,0.38465856827555217,27,30,75,0,76,smooth
3,3,9,0.528206806839597,40,30,75,0,76,smooth
4,4,10,0.6520197863490393,49,30,75,0,76,smooth
5,5,11,0.6159634521295274,47,30,75,0,76,smooth
6,6,12,0.4234080418451264,31,30,75,0,76,smooth
7,7,9,0.528206806839597,40,30,75,0,76,smooth
8,8,10,0.6520197863490393,50,30,75,0,76,smooth
9,9,9,0.528206806839597,41,30,75,0,76,smooth
10,10,10,0.6520197863490393,49,30,75,0,76,smooth
