,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,29,0.0,1,1,60,1,84,smooth
1,1,28,0.13241878686805494,9,1,60,1,84,smooth
2,2,27,0.4471186908440719,28,1,60,1,84,smooth
3,3,26,0.7834730077799389,46,1,60,1,84,smooth
4,4,25,0.9459541684236629,57,1,60,1,84,smooth
5,5,24,0.9305137307794434,56,1,60,1,84,smooth
6,6,23,0.9165358779785636,53,1,60,1,84,smooth
7,7,22,0.9716152299746291,58,1,60,1,84,smooth
8,8,21,1.0,60,1,60,1,84,smooth
9,9,25,0.9459541684236629,58,1,60,1,84,smooth
10,10,26,0.7834730077799389,45,1,60,1,84,smooth
