,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,1,0.3905790489726215,23,37,60,0,58,smooth
1,1,2,0.6423488208074156,38,37,60,0,58,smooth
2,2,3,0.7489405210428423,46,37,60,0,58,smooth
3,3,4,0.7583685997145962,46,37,60,0,58,smooth
4,4,5,0.7904052801161259,48,37,60,0,58,smooth
5,5,6,0.8622258861354188,52,37,60,0,58,smooth
6,6,7,0.9399909239560769,55,37,60,0,58,smooth
7,7,8,1.0,61,37,60,0,58,smooth
8,8,9,0.9654447055010236,56,37,60,0,58,smooth
9,9,10,0.7966312508057228,49,37,60,0,58,smooth
10,10,11,0.5888925165376502,36,37,60,0,58,smooth
