,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,28,0.22420210225450524,17,34,80,0.4,55,smooth
1,1,27,0.324922042133401,25,34,80,0.4,55,smooth
2,2,29,0.315694799139709,24,34,80,0.4,55,smooth
3,3,30,0.4458988955459395,37,34,80,0.4,55,smooth
4,4,26,0.594660589471055,45,34,80,0.4,55,smooth
5,5,25,0.8523976833870741,68,34,80,0.4,55,smooth
6,6,24,0.9112870124268491,73,34,80,0.4,55,smooth
7,7,23,0.7158811875978517,59,34,80,0.4,55,smooth
8,8,22,0.3534351922830737,27,34,80,0.4,55,smooth
9,9,25,0.8523976833870741,68,34,80,0.4,55,smooth
10,10,24,0.9112870124268491,73,34,80,0.4,55,smooth
