,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,6,0.4947402498485432,34,34,66,0,45,smooth
1,1,7,0.4160130006631926,27,34,66,0,45,smooth
2,2,8,0.41435911180384655,26,34,66,0,45,smooth
3,3,9,0.5027108750416965,34,34,66,0,45,smooth
4,4,10,0.5206256019928701,36,34,66,0,45,smooth
5,5,11,0.5255551189865085,34,34,66,0,45,smooth
6,6,12,0.6965523342161091,44,34,66,0,45,smooth
7,7,13,0.9416350039466721,62,34,66,0,45,smooth
8,8,14,1.0,68,34,66,0,45,smooth
9,9,15,0.7884426473342905,51,34,66,0,45,smooth
10,10,16,0.5004607487492915,33,34,66,0,45,smooth
