,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,15,0.42523079360644167,27,2,64,0.6,46,smooth
1,1,14,0.3027283087901141,20,2,64,0.6,46,smooth
2,2,16,0.49320817431060027,31,2,64,0.6,46,smooth
3,3,17,0.46732039732571495,32,2,64,0.6,46,smooth
4,4,18,0.30728195113607204,20,2,64,0.6,46,smooth
5,5,19,0.0942191164806843,5,2,64,0.6,46,smooth
6,6,16,0.49320817431060027,33,2,64,0.6,46,smooth
7,7,17,0.46732039732571495,28,2,64,0.6,46,smooth
8,8,16,0.49320817431060027,31,2,64,0.6,46,smooth
9,9,17,0.46732039732571495,28,2,64,0.6,46,smooth
10,10,16,0.49320817431060027,31,2,64,0.6,46,smooth
