,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,16,0.2965374464171663,23,26,80,1,20,smooth
1,1,15,0.07019086795529562,7,26,80,1,20,smooth
2,2,17,0.619580551738059,49,26,80,1,20,smooth
3,3,18,0.913144800128626,74,26,80,1,20,smooth
4,4,19,1.0,82,26,80,1,20,smooth
5,5,20,0.8696621929072221,68,26,80,1,20,smooth
6,6,19,1.0,81,26,80,1,20,smooth
7,7,18,0.913144800128626,73,26,80,1,20,smooth
8,8,17,0.619580551738059,51,26,80,1,20,smooth
9,9,19,1.0,79,26,80,1,20,smooth
10,10,18,0.913144800128626,74,26,80,1,20,smooth
