,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,25,0.4426003173023777,27,17,63,0.6,61,smooth
1,1,24,0.410991516499542,26,17,63,0.6,61,smooth
2,2,26,0.5160622356887972,36,17,63,0.6,61,smooth
3,3,27,0.639083132263381,41,17,63,0.6,61,smooth
4,4,28,0.7692488388699894,47,17,63,0.6,61,smooth
5,5,29,0.809174106943249,50,17,63,0.6,61,smooth
6,6,30,0.7330572322413714,46,17,63,0.6,61,smooth
7,7,23,0.4055175438971857,25,17,63,0.6,61,smooth
8,8,22,0.34618318842412027,23,17,63,0.6,61,smooth
9,9,21,0.18306259999930982,11,17,63,0.6,61,smooth
10,10,26,0.5160622356887972,32,17,63,0.6,61,smooth
