,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,9,0.08761746965869353,7,5,80,0.6,39,smooth
1,1,10,0.0,0,5,80,0.6,39,smooth
2,2,8,0.2607077777486002,20,5,80,0.6,39,smooth
3,3,7,0.3926072362400882,32,5,80,0.6,39,smooth
4,4,6,0.3700040274140534,31,5,80,0.6,39,smooth
5,5,5,0.3142328048001862,24,5,80,0.6,39,smooth
6,6,11,0.10694197164535878,9,5,80,0.6,39,smooth
7,7,12,0.4046225766933707,30,5,80,0.6,39,smooth
8,8,13,0.6713885047383006,54,5,80,0.6,39,smooth
9,9,14,0.8066510885903005,64,5,80,0.6,39,smooth
10,10,15,0.9278332348267991,74,5,80,0.6,39,smooth
