,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,28,0.20575785041386854,14,15,62,0.4,42,rough
1,1,29,0.48360640853846726,30,15,62,0.4,42,rough
2,2,30,0.8177447596444734,50,15,62,0.4,42,rough
3,3,27,0.24614360939591234,17,15,62,0.4,42,rough
4,4,26,0.3764628841368643,23,15,62,0.4,42,rough
5,5,25,0.39611982189594847,25,15,62,0.4,42,rough
6,6,24,0.6097711657291071,39,15,62,0.4,42,rough
7,7,23,0.7171477789632733,44,15,62,0.4,42,rough
8,8,22,0.713322701111383,44,15,62,0.4,42,rough
9,9,21,0.6924674110652616,43,15,62,0.4,42,rough
10,10,30,0.8177447596444734,48,15,62,0.4,42,rough
