,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,28,0.5047157841007583,39,2,75,0,76,rough
1,1,27,0.4624724616134172,34,2,75,0,76,rough
2,2,29,0.41348164465673193,32,2,75,0,76,rough
3,3,30,0.5426981603114386,41,2,75,0,76,rough
4,4,26,0.6353954843639091,47,2,75,0,76,rough
5,5,25,0.6314817855314118,48,2,75,0,76,rough
6,6,24,0.36567800981874155,27,2,75,0,76,rough
7,7,26,0.6353954843639091,46,2,75,0,76,rough
8,8,25,0.6314817855314118,49,2,75,0,76,rough
9,9,26,0.6353954843639091,48,2,75,0,76,rough
10,10,25,0.6314817855314118,48,2,75,0,76,rough
