,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,13,0.8891694618929019,60,32,68,0.4,43,rough
1,1,14,0.8942871553377938,61,32,68,0.4,43,rough
2,2,15,0.5050576892924725,35,32,68,0.4,43,rough
3,3,12,0.7164094353001287,49,32,68,0.4,43,rough
4,4,11,0.8921054362455296,59,32,68,0.4,43,rough
5,5,16,0.0,0,32,68,0.4,43,rough
6,6,17,0.4797889584250759,32,32,68,0.4,43,rough
7,7,18,0.6747182054806005,45,32,68,0.4,43,rough
8,8,19,0.7261583047807681,49,32,68,0.4,43,rough
9,9,20,0.9612122082264287,65,32,68,0.4,43,rough
10,10,13,0.8891694618929019,61,32,68,0.4,43,rough
