,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,22,0.17019610729300338,12,11,72,0.6,69,smooth
1,1,23,0.0,1,11,72,0.6,69,smooth
2,2,21,0.3941263214020803,30,11,72,0.6,69,smooth
3,3,20,0.5129970642778,38,11,72,0.6,69,smooth
4,4,19,0.5345222037205756,38,11,72,0.6,69,smooth
5,5,24,0.028077877822841643,3,11,72,0.6,69,smooth
6,6,25,0.2550248281860953,17,11,72,0.6,69,smooth
7,7,21,0.3941263214020803,28,11,72,0.6,69,smooth
8,8,20,0.5129970642778,35,11,72,0.6,69,smooth
9,9,19,0.5345222037205756,37,11,72,0.6,69,smooth
10,10,21,0.3941263214020803,30,11,72,0.6,69,smooth
