,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,1,0.38332035666671604,24,38,67,0.4,63,smooth
1,1,2,0.3224897211773275,22,38,67,0.4,63,smooth
2,2,3,0.40432451738176733,26,38,67,0.4,63,smooth
3,3,4,0.6529726764830828,45,38,67,0.4,63,smooth
4,4,5,0.8911320550663498,59,38,67,0.4,63,smooth
5,5,6,0.9355553318168225,62,38,67,0.4,63,smooth
6,6,7,0.8364356911100591,57,38,67,0.4,63,smooth
7,7,6,0.9355553318168225,63,38,67,0.4,63,smooth
8,8,5,0.8911320550663498,59,38,67,0.4,63,smooth
9,9,6,0.9355553318168225,62,38,67,0.4,63,smooth
10,10,5,0.8911320550663498,59,38,67,0.4,63,smooth
