,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,30,0.4743176026082243,32,20,66,0.2,63,smooth
1,1,29,0.40864529871950994,26,20,66,0.2,63,smooth
2,2,28,0.4035347124486383,29,20,66,0.2,63,smooth
3,3,27,0.48133769154060796,31,20,66,0.2,63,smooth
4,4,26,0.5288230025012319,35,20,66,0.2,63,smooth
5,5,25,0.5514723808344812,38,20,66,0.2,63,smooth
6,6,24,0.6376863159101884,42,20,66,0.2,63,smooth
7,7,23,0.7747025507107569,52,20,66,0.2,63,smooth
8,8,22,0.9048837591118988,58,20,66,0.2,63,smooth
9,9,21,0.9992988013845073,66,20,66,0.2,63,smooth
10,10,20,1.0,64,20,66,0.2,63,smooth
