,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,26,0.454432443738787,33,23,73,0.6,70,smooth
1,1,25,0.18620509297750915,14,23,73,0.6,70,smooth
2,2,27,0.8174959619815783,60,23,73,0.6,70,smooth
3,3,28,1.0,74,23,73,0.6,70,smooth
4,4,29,0.8983060211516153,64,23,73,0.6,70,smooth
5,5,30,0.6956569506226302,51,23,73,0.6,70,smooth
6,6,27,0.8174959619815783,59,23,73,0.6,70,smooth
7,7,28,1.0,73,23,73,0.6,70,smooth
8,8,29,0.8983060211516153,66,23,73,0.6,70,smooth
9,9,26,0.454432443738787,35,23,73,0.6,70,smooth
10,10,27,0.8174959619815783,60,23,73,0.6,70,smooth
