,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,5,0.5231708257480453,35,21,65,0,30,rough
1,1,6,0.39838487556848046,27,21,65,0,30,rough
2,2,4,0.45390193574658644,31,21,65,0,30,rough
3,3,7,0.5733019880361118,38,21,65,0,30,rough
4,4,8,1.0,64,21,65,0,30,rough
5,5,9,0.8405808456138621,55,21,65,0,30,rough
6,6,10,0.5683602999938835,37,21,65,0,30,rough
7,7,11,0.38682762978617863,23,21,65,0,30,rough
8,8,8,1.0,66,21,65,0,30,rough
9,9,9,0.8405808456138621,54,21,65,0,30,rough
10,10,8,1.0,65,21,65,0,30,rough
