,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,27,0.6047962679518347,38,13,64,0,27,rough
1,1,26,0.5981090253993594,37,13,64,0,27,rough
2,2,25,0.835059450382272,55,13,64,0,27,rough
3,3,28,0.6362072306555834,40,13,64,0,27,rough
4,4,29,0.49805850908061466,31,13,64,0,27,rough
5,5,24,0.8578289439670664,56,13,64,0,27,rough
6,6,23,0.6873480977629163,44,13,64,0,27,rough
7,7,22,0.27995821157943135,16,13,64,0,27,rough
8,8,25,0.835059450382272,54,13,64,0,27,rough
9,9,26,0.5981090253993594,37,13,64,0,27,rough
10,10,25,0.835059450382272,55,13,64,0,27,rough
