,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,20,0.24618649134893075,17,38,73,0.8,20,smooth
1,1,21,0.11772205384311518,8,38,73,0.8,20,smooth
2,2,19,0.5210545391127769,37,38,73,0.8,20,smooth
3,3,22,0.22481987265700515,15,38,73,0.8,20,smooth
4,4,18,0.7986207438684062,59,38,73,0.8,20,smooth
5,5,17,0.9871408448536859,70,38,73,0.8,20,smooth
6,6,16,1.0,74,38,73,0.8,20,smooth
7,7,23,0.4696954068905368,32,38,73,0.8,20,smooth
8,8,24,0.6413145202224522,47,38,73,0.8,20,smooth
9,9,25,0.6654568885510724,50,38,73,0.8,20,smooth
10,10,26,0.6218182510791745,45,38,73,0.8,20,smooth
