,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,21,0.10586009638401629,7,19,64,0.8,17,smooth
1,1,20,0.11922644934480219,7,19,64,0.8,17,smooth
2,2,22,0.08066587727086448,4,19,64,0.8,17,smooth
3,3,23,0.11445927890450941,8,19,64,0.8,17,smooth
4,4,24,0.20525094446428693,12,19,64,0.8,17,smooth
5,5,25,0.33415596295319766,21,19,64,0.8,17,smooth
6,6,26,0.4725878053535909,31,19,64,0.8,17,smooth
7,7,27,0.5185372681163484,33,19,64,0.8,17,smooth
8,8,28,0.37128541767129236,25,19,64,0.8,17,smooth
9,9,29,0.10874238587216563,8,19,64,0.8,17,smooth
10,10,30,0.0,0,19,64,0.8,17,smooth
