,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,12,0.47234518795249014,34,31,73,0.4,1,rough
1,1,13,0.8049388273416341,59,31,73,0.4,1,rough
2,2,14,0.7064430676403356,52,31,73,0.4,1,rough
3,3,15,0.1760590048399126,12,31,73,0.4,1,rough
4,4,11,0.19493200668874683,16,31,73,0.4,1,rough
5,5,10,0.0,2,31,73,0.4,1,rough
6,6,13,0.8049388273416341,60,31,73,0.4,1,rough
7,7,12,0.47234518795249014,34,31,73,0.4,1,rough
8,8,13,0.8049388273416341,59,31,73,0.4,1,rough
9,9,14,0.7064430676403356,52,31,73,0.4,1,rough
10,10,13,0.8049388273416341,59,31,73,0.4,1,rough
