,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,17,0.19591244680975642,14,30,66,0.2,49,smooth
1,1,18,0.30581606862494903,21,30,66,0.2,49,smooth
2,2,19,0.3825851950026677,25,30,66,0.2,49,smooth
3,3,20,0.3790120233346004,23,30,66,0.2,49,smooth
4,4,21,0.2578088551559046,17,30,66,0.2,49,smooth
5,5,22,0.10469565873394632,6,30,66,0.2,49,smooth
6,6,19,0.3825851950026677,25,30,66,0.2,49,smooth
7,7,18,0.30581606862494903,20,30,66,0.2,49,smooth
8,8,19,0.3825851950026677,25,30,66,0.2,49,smooth
9,9,18,0.30581606862494903,20,30,66,0.2,49,smooth
10,10,19,0.3825851950026677,22,30,66,0.2,49,smooth
