,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,2,0.7859308666434733,50,30,64,0.4,28,rough
1,1,1,0.7163568605311451,46,30,64,0.4,28,rough
2,2,3,0.6346208356019586,42,30,64,0.4,28,rough
3,3,4,0.3686009483489339,24,30,64,0.4,28,rough
4,4,5,0.23514639420959366,14,30,64,0.4,28,rough
5,5,6,0.5351885397760904,35,30,64,0.4,28,rough
6,6,7,0.40328288404099427,26,30,64,0.4,28,rough
7,7,2,0.7859308666434733,52,30,64,0.4,28,rough
8,8,1,0.7163568605311451,46,30,64,0.4,28,rough
9,9,2,0.7859308666434733,49,30,64,0.4,28,rough
10,10,3,0.6346208356019586,42,30,64,0.4,28,rough
