,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,17,0.08180203876563794,7,4,75,0.2,2,smooth
1,1,18,0.3112457074204715,23,4,75,0.2,2,smooth
2,2,19,0.5669089072087897,43,4,75,0.2,2,smooth
3,3,20,0.752383702765443,56,4,75,0.2,2,smooth
4,4,21,0.8688362420758847,64,4,75,0.2,2,smooth
5,5,22,0.9578787818179191,71,4,75,0.2,2,smooth
6,6,23,1.0,74,4,75,0.2,2,smooth
7,7,24,0.9410162889103971,71,4,75,0.2,2,smooth
8,8,23,1.0,74,4,75,0.2,2,smooth
9,9,22,0.9578787818179191,71,4,75,0.2,2,smooth
10,10,21,0.8688362420758847,66,4,75,0.2,2,smooth
