,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,21,0.10078672838569698,7,0,68,0.6,4,smooth
1,1,20,0.050837115602884037,4,0,68,0.6,4,smooth
2,2,22,0.2572986281251589,17,0,68,0.6,4,smooth
3,3,23,0.47390428036316756,35,0,68,0.6,4,smooth
4,4,24,0.6337679668456351,43,0,68,0.6,4,smooth
5,5,25,0.6195673901029147,41,0,68,0.6,4,smooth
6,6,26,0.5269544974715014,36,0,68,0.6,4,smooth
7,7,27,0.5130896635333806,35,0,68,0.6,4,smooth
8,8,28,0.5807534731301708,40,0,68,0.6,4,smooth
9,9,29,0.6594374222987237,42,0,68,0.6,4,smooth
10,10,30,0.6734604750685793,44,0,68,0.6,4,smooth
