,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,22,0.19241703166909546,16,18,78,0.6,49,smooth
1,1,21,0.06117540453028253,6,18,78,0.6,49,smooth
2,2,23,0.4091885760361319,32,18,78,0.6,49,smooth
3,3,24,0.6649180656737889,52,18,78,0.6,49,smooth
4,4,25,0.8759755949585178,69,18,78,0.6,49,smooth
5,5,26,0.9868090207464583,78,18,78,0.6,49,smooth
6,6,27,1.0,78,18,78,0.6,49,smooth
7,7,28,0.9380172889229371,75,18,78,0.6,49,smooth
8,8,29,0.8242552670877565,64,18,78,0.6,49,smooth
9,9,30,0.6993000122023717,55,18,78,0.6,49,smooth
10,10,28,0.9380172889229371,73,18,78,0.6,49,smooth
