,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,30,0.21645664534554315,15,6,72,0.6,0,smooth
1,1,29,0.2683729723625874,21,6,72,0.6,0,smooth
2,2,28,0.31323415583706515,23,6,72,0.6,0,smooth
3,3,27,0.43739252288420477,31,6,72,0.6,0,smooth
4,4,26,0.5788666370012401,41,6,72,0.6,0,smooth
5,5,25,0.576512180845716,43,6,72,0.6,0,smooth
6,6,24,0.39344333388567326,28,6,72,0.6,0,smooth
7,7,23,0.18354177247738074,14,6,72,0.6,0,smooth
8,8,22,0.0656988704091443,5,6,72,0.6,0,smooth
9,9,21,0.009104776997389548,0,6,72,0.6,0,smooth
10,10,20,0.0,0,6,72,0.6,0,smooth
