,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,20,0.7382086968348924,49,36,65,0,26,rough
1,1,19,1.0,64,36,65,0,26,rough
2,2,18,0.8854780200836803,58,36,65,0,26,rough
3,3,17,0.8606687442765384,58,36,65,0,26,rough
4,4,21,0.49540979588953427,32,36,65,0,26,rough
5,5,22,0.6302775513280877,40,36,65,0,26,rough
6,6,23,0.6884233521894627,44,36,65,0,26,rough
7,7,24,0.25636345706683383,16,36,65,0,26,rough
8,8,25,0.1250872307634491,7,36,65,0,26,rough
9,9,19,1.0,65,36,65,0,26,rough
10,10,18,0.8854780200836803,56,36,65,0,26,rough
