,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,4,0.0,1,24,72,0,74,smooth
1,1,5,0.09005114287247813,5,24,72,0,74,smooth
2,2,6,0.34671594460775984,25,24,72,0,74,smooth
3,3,7,0.6620576666663932,48,24,72,0,74,smooth
4,4,8,0.9068470642522731,67,24,72,0,74,smooth
5,5,9,1.0,73,24,72,0,74,smooth
6,6,10,0.922082235799452,68,24,72,0,74,smooth
7,7,11,0.751695372131809,53,24,72,0,74,smooth
8,8,12,0.6038025896622993,44,24,72,0,74,smooth
9,9,13,0.4816591538810011,34,24,72,0,74,smooth
10,10,14,0.3368663801928065,25,24,72,0,74,smooth
